id,replies,retweets,quotes,likes,tidy_tweets,sentiment,Overall_sentimental,day_of_week,date_only,Time
214824572829188096,7,57,0,9,Watch why teachers all over the country are doing everything they can to get President Obama re elected in November http t co rRiS rv,0.0,Neutral,Monday,2012-06-18,20:59:00
214842989820915712,16,71,4,15,VP For so many Americans including myself the debt we all owe to our firefighters and police officers is personal http t co gP BCaab,0.25,Positive,Monday,2012-06-18,22:12:00
214865564877856768,17,56,0,9,Mitt Romney traveled through the Buckeye State this weekend see what some Ohioans had to say about his visit http t co hvlsfn ,0.0,Neutral,Monday,2012-06-18,23:41:00
215126061506244608,4,47,0,8, Every single day in my classroom I see the power of education to break down barriers amp instill confidence Dr Biden http t co yAERHep ,-0.1134920634920635,Negative,Tuesday,2012-06-19,16:57:00
215227829007298560,4,46,0,7,VP Biden to AFSCME members today You provide the ability of people to live a decent middle class life We owe you ,0.101010101010101,Positive,Tuesday,2012-06-19,23:41:00
215231779018256386,13,84,0,14, The President says we can t build this economy from the top down but from the middle out that s what this is about VP Biden,0.11481481481481481,Positive,Tuesday,2012-06-19,23:57:00
215237430247301120,25,106,0,18,VP Biden To me being middle class is not a number it s a way of life it s a value set It s about a minimum standard of living ,0.0,Neutral,Wednesday,2012-06-20,00:19:00
215629858951282691,7,23,0,9,VP Biden surprised a recent college grad with a phone call yesterday http t co RntqjzWa,0.05,Neutral,Thursday,2012-06-21,02:18:00
215821902621581313,7,37,0,15, At the end of the day it s about sitting down with your kid and being able to say it s going to be okay VP Biden at #NABJ ,0.2814814814814815,Positive,Thursday,2012-06-21,15:02:00
215857093339643905,6,73,1,12,RT TruthTeam If you agree with JoeBiden on what being in the middle class means RT this http t co Zir WVjs,0.0,Neutral,Thursday,2012-06-21,17:21:00
215893942275809282,6,39,0,9,RT VP Check out our new PSA on dating violence featuring the President VP amp sports leaders because # is many http t co l ZREbbI,0.3181818181818182,Positive,Thursday,2012-06-21,19:48:00
216200585605685250,10,100,2,15,The VP on the importance of a good education RT if you agree http t co yafY lo,0.7,Positive,Friday,2012-06-22,16:06:00
216224656519213056,6,12,0,7,RT DemConvention VPOTUS JoeBiden Let me know you ll be a part of our convention #DNC http t co z H odv,0.0,Neutral,Friday,2012-06-22,17:42:00
216289865938120706,17,122,2,17,President Obama s student loan reform freed up more than billion to make college more affordable and reduce the deficit #progress,0.5,Positive,Friday,2012-06-22,22:01:00
216652356983586817,21,70,0,13,President Obama s creating jobs right here in the U S Romney would ship them overseas http t co ITwArdFL,0.2857142857142857,Positive,Saturday,2012-06-23,22:02:00
216921923215556609,18,54,3,56,A favorite Joe photo http t co UCwNrEkh,0.5,Positive,Sunday,2012-06-24,15:53:00
216969658203521026,8,36,0,7,Be sure to follow the Joe Biden on the road Pinterest board for updates from the campaign trail http t co s USIfzc #Obama ,0.5,Positive,Sunday,2012-06-24,19:02:00
217359590122201088,5,28,0,6,The VP kicks off the Strengthening the Middle Class bus tour in Iowa tomorrow be sure to follow OFA IA for the latest ,0.3333333333333333,Positive,Monday,2012-06-25,20:52:00
217362956046970882,6,10,0,3,RT OFA IA Whaddya mean you haven t RSVP d to see JoeBiden in Waterloo tomorrow Better hurry today s the last day http t co YyNnyGlv,0.0625,Neutral,Monday,2012-06-25,21:05:00
217391206651543554,6,77,0,7,FACT Under President Obama Iowa s economy has experienced record farm incomes and exports ,0.8,Positive,Monday,2012-06-25,22:57:00
217665074838519808,30,291,0,50, Give Mitt Romney credit He is a job creator In Singapore And China And India VP Biden in Waterloo Iowa today,0.0,Neutral,Tuesday,2012-06-26,17:06:00
217683981360046081,19,78,0,12,FACT Iowa has created nearly additional manufacturing jobs and a growing renewable energy sector under President Obama ,0.1,Positive,Tuesday,2012-06-26,18:21:00
217731673536737281,10,41,0,12,VP Over the last two years John Deere has added jobs almost all of them good union manufacturing jobs #BidenInIA,0.35,Positive,Tuesday,2012-06-26,21:30:00
217741086406344704,14,88,0,18, Don t listen to any economist who tries to define the middle class for you as a number The middle class is a way of life VP Biden,-0.03333333333333333,Neutral,Tuesday,2012-06-26,22:08:00
217770746741657600,11,78,0,16, We ll never be able to outsource our way to greatness The greatness of this nation is the grit and determination of all of you VP Biden,0.5,Positive,Wednesday,2012-06-27,00:06:00
217786649252331520,6,29,0,17,All smiles in Manchester Iowa http t co yw F y,0.0,Neutral,Wednesday,2012-06-27,01:09:00
218029226446688256,1,4,0,6,RT OFA IA Backdrop of the Mighty Mississippi to kickoff Day of #BidenIA http t co yhBPYT J,0.4,Positive,Wednesday,2012-06-27,17:13:00
218148119131586560,10,31,0,10,Great to be back in Iowa this week thanks to old friends and new ones for the warm welcome Joe,0.3766233766233767,Positive,Thursday,2012-06-28,01:05:00
218430132824702977,17,90,0,14,President Obama Today s decision was a victory for people all across this country whose lives will be more secure ,0.45,Positive,Thursday,2012-06-28,19:46:00
218446798044409856,10,54,0,15,RT VP Today s decision is a really big important deal Find out what it means for you http t co lyYdHQUh VP,0.2,Positive,Thursday,2012-06-28,20:52:00
218464918167498752,22,90,0,18,RT BarackObama See how President Obama s health care law helps you and your family http t co lUc QAaC #ACA,0.0,Neutral,Thursday,2012-06-28,22:04:00
218483000067891200,13,55,0,12,From taking care of their kids to accessing preventive care watch Americans talk about what the #ACA means to them http t co Gsrwo sF,0.0,Neutral,Thursday,2012-06-28,23:16:00
218795300825997312,16,28,0,9,Help prove that a grassroots movement can still win an election pitch in now http t co Ewefx iu,0.8,Positive,Friday,2012-06-29,19:57:00
218837711476363264,4,14,0,8,A moment in the Oval Office http t co C iljUdS,0.0,Neutral,Friday,2012-06-29,22:45:00
218867041917087744,14,33,0,21,On the road in Iowa http t co HSMqUaf,0.0,Neutral,Saturday,2012-06-30,00:42:00
219215838589358080,28,395,0,32,RT if you agree the U S doesn t need an outsourcer in chief http t co snk BM b,0.0,Neutral,Saturday,2012-06-30,23:48:00
219230911001141249,12,41,0,9,Every little bit helps Pitch in to #Obama before tonight s big fundraising deadline http t co jHApOoWu,-0.09375,Neutral,Sunday,2012-07-01,00:48:00
219809176652742658,7,20,0,10,VP Biden was on the road talking to Iowans last week check out his speech in Dubuque http t co Gfi bTxy,0.0,Neutral,Monday,2012-07-02,15:06:00
219957182551175169,12,54,0,20,The VP dropped in on the Sisters of Mount St Francis in Dubuque last week to catch up and share cookies and ice cream http t co jBFFrYe ,0.0,Neutral,Tuesday,2012-07-03,00:54:00
220221589923434498,9,83,0,28, Ladies and gentlemen my name s Joe Biden and I m in love with a teacher VP Biden speaking at the NEA convention today,0.5,Positive,Tuesday,2012-07-03,18:24:00
220233008739917824,11,78,0,18, You chose to be teachers because you know every child is entitled to do as well as they can VP Biden to educators at the NEA convention,0.0,Neutral,Tuesday,2012-07-03,19:10:00
220246729092628480,11,44,0,9,VP at NEA on Romney I can t think of a candidate for president who s ever made such a direct assault on such an honorable profession ,0.03333333333333333,Neutral,Tuesday,2012-07-03,20:04:00
220259085784858624,15,62,0,15, Light a fire under these guys amp tell them we will not settle in education We will not trade off education for other priorities VP at NEA,0.1375,Positive,Tuesday,2012-07-03,20:53:00
220275539099914240,9,22,0,7,President Obama is visiting Ohio this week check out highlights from the VP s trip to the Mahoning Valley last month http t co YbYXA a,0.0,Neutral,Tuesday,2012-07-03,21:59:00
220897444676911104,64,96,0,33,The VP s having coffee with a supporter and it could be you Pitch in for your chance to have a cup of joe with Joe http t co jXytnY z,0.0,Neutral,Thursday,2012-07-05,15:10:00
220948785902260229,9,23,0,10,The President s in Ohio today don t miss this video of VP Biden s last swing through the Buckeye State http t co cYW u c,0.0,Neutral,Thursday,2012-07-05,18:34:00
221288139484958721,5,17,0,8,Scranton PA gave the VP a warm hometown welcome this week http t co fEPDUmBt,0.7,Positive,Friday,2012-07-06,17:02:00
221341096486256640,17,52,0,10,President Obama in Pittsburgh today If you still believe in me like I believe in you I hope you will stand with me in ,0.0,Neutral,Friday,2012-07-06,20:33:00
221345724246405123,6,25,0,6,Check out photos videos and audio postcards from President Obama s bus tour through Ohio and Pennsylvania http t co q V n k,0.0,Neutral,Friday,2012-07-06,20:51:00
221673955067576320,15,25,0,10,Donate or more and you ll get a Cup of Joe mug along with a chance to join the VP for coffee on the campaign trail http t co MtsZwrSm,0.5,Positive,Saturday,2012-07-07,18:36:00
222347484154970113,4,14,0,9,VP Biden shared his personal reasons for supporting a strong education system at the NEA s annual assembly http t co umznZCSM,0.22777777777777777,Positive,Monday,2012-07-09,15:12:00
222350605996400640,3,34,0,13,If you re a teacher who stands by the progress the President and Vice President have made join Educators for Obama http t co blom GC ,0.0,Neutral,Monday,2012-07-09,15:24:00
222382020037312513,10,61,0,16,President Obama I m calling on Congress to extend the tax cuts on the of Americans who make less than a year ,-0.16666666666666666,Negative,Monday,2012-07-09,17:29:00
222388542884675584,99,53,0,9, This isn t about taxing job creators This is about helping job creators President Obama,0.0,Neutral,Monday,2012-07-09,17:55:00
222409436763930624,10,31,0,3,VP Biden will be speaking to NCLR in Las Vegas tomorrow have you checked out LatinosforObama http t co hvT UauT,0.0,Neutral,Monday,2012-07-09,19:18:00
222744288889548800,5,30,0,6,The President is in Cedar Rapids Iowa today to speak up for the middle class follow our live tweet on Obama at pm ET ,0.06818181818181818,Neutral,Tuesday,2012-07-10,17:29:00
222746329204535296,3,16,0,10,Watch VP Biden fire up the crowd in Waterloo Iowa last month on President Obama s record of supporting American jobs http t co XswvG P,0.08333333333333333,Neutral,Tuesday,2012-07-10,17:37:00
222841132344819713,26,87,0,11,As a presidential candidate Romney s father released years of tax returns saying One year could be a fluke perhaps done for show ,0.0,Neutral,Tuesday,2012-07-10,23:54:00
222853790045446144,14,49,0,11, The American people support the DREAMers VP Biden speaking at #NCLR today,0.0,Neutral,Wednesday,2012-07-11,00:44:00
222864870339641345,13,80,0,11,VP Biden We believe the way to grow the economy an economy that s built to last is from the middle out the old fashioned way ,0.03333333333333333,Neutral,Wednesday,2012-07-11,01:28:00
222875584362061824,6,25,0,7, Ladies and gentlemen don t miss this This is your moment This is the moment for your community VP Biden addressing NCLR today,0.0,Neutral,Wednesday,2012-07-11,02:10:00
223079474831425536,11,35,0,7,Watch the Vice President describe Mitt Romney s lack of sound judgment on the housing foreclosure crisis http t co i n WFG ,0.4,Positive,Wednesday,2012-07-11,15:41:00
223113707121672194,10,51,0,12,VP Biden on Mitt Romney s double standard http t co EIl FgRk,0.0,Neutral,Wednesday,2012-07-11,17:57:00
223167432238432258,31,96,0,30,The choice this November http t co yJR lFZ,0.0,Neutral,Wednesday,2012-07-11,21:30:00
223443879368732672,10,26,0,8,Don t miss this great highlight reel from the Vice President s trip to Iowa last month http t co MPsfsYu,0.4,Positive,Thursday,2012-07-12,15:49:00
223472596849672193,138,402,2,103, In the end that s what the presidency s all about Your character Your convictions VP Biden to the NAACP today,0.0,Neutral,Thursday,2012-07-12,17:43:00
223489333250891776,22,119,0,21, We see an America where our daughters have every and I mean every opportunity our sons have VP Biden to the NAACP today,-0.3125,Negative,Thursday,2012-07-12,18:49:00
223502335480037376,19,86,0,9, When you have the right to vote you have the right to change things VP Biden on the President s commitment to voting rights,0.2857142857142857,Positive,Thursday,2012-07-12,19:41:00
223518944428949504,21,126,0,28,Vice President Biden We are our brother s keeper We are our sister s keeper We have an obligation ,0.0,Neutral,Thursday,2012-07-12,20:47:00
223537961185193987,36,102,0,17, I believe this election will come down to character conviction and vision VP Biden at the NAACP today,-0.15555555555555559,Negative,Thursday,2012-07-12,22:02:00
223827658046320640,2,23,0,7,Meet Marge an Iowa volunteer for #Obama who goes way back with the Vice President http t co yVCA m ,0.0,Neutral,Friday,2012-07-13,17:14:00
224650260910317568,16,66,0,26,A favorite Joe photo http t co m ikDtZr,0.5,Positive,Sunday,2012-07-15,23:42:00
224944372528062464,142,2345,0,262,RT if you agree http t co bjboooGh,0.0,Neutral,Monday,2012-07-16,19:11:00
225018111710076928,7,30,0,6,VP Biden talks about the GOP s different value set on family issues like reforming Social Security and Medicare http t co BbvSPfx,0.016666666666666666,Neutral,Tuesday,2012-07-17,00:04:00
225032565998895105,23,103,0,24, I will wake up every single day fighting for you as hard as I know how President Obama speaking in Cincinnati today,-0.18154761904761907,Negative,Tuesday,2012-07-17,01:01:00
225043649954713600,27,103,0,15,President Obama in Ohio When the auto industry was on the brink of collapse and Gov Romney said Let Detroit go bankrupt I said no ,0.0,Neutral,Tuesday,2012-07-17,01:46:00
